"SampleID","LakeID","Depth_Tow_m","DilutionVolume","No2mlSubsamplesCounted","Calanoids_density_per_L","Cyclopoids_density_per_L","Nauplii_density_per_L","Daphnia_density_per_L","Bosmina_density_per_L","Chydorus_density_per_L","Diaphanosoma_density_per_L","Holopedium_density_per_L","Chaoborus_density_per_L","WaterMites_density_per_L","Brachionus.Keratella_density_per_L","ConochilusColonies_density_per_L","Asplanchna_density_per_L","Ciliate_density_per_L","Amoeboid_density_per_L","Rotifers..other._density_per_L","Polyphemidae_density_per_L","diversity_shannon","diversity_simpson","diversity_invsimpson","diversity_richness","MaxDepth","SurfaceArea_m2","Volume_m3","MeanDepth","depth_ratio","MaxDepth_bathy","max_depth_sonde_m","MaxDepth_source","MaxDepth_lower_bound_m","MaxDepth_missing_both","DFO_m","Lake_Level_m","Latitude","Longitude","landuse_avg_chlorophyll","landuse_mean_cover_pattern","landuse_mean_crown_closure","landuse_elevation","landuse_mean_height","landuse_loose_road_density","landuse_paved_road_density","landuse_mean_forest_age","n_samples_lake","depth_rank","zoop_sample_type","MatchID","deployment_id","sonde_deployment_type","integrated_temp","integrated_pH","integrated_DO_percent","integrated_DO_mgL","integrated_chl","integrated_phyco","integrated_fDOM","thermocline_depth_m","oxygen_threshold_depth_m","epilimnion_depth_m","refuge_bottom_depth_m","refuge_is_bottom_bounded","refuge_thickness_m","refuge_m","surface_temp","surface_pH","surface_DO_percent","surface_chl","bottom_temp","bottom_DO_percent","bottom_DO_mgL","min_DO_mgL","max_depth_sampled","n_depth_points","depth_range","fallback_temp","fallback_pH","fallback_DO_percent","fallback_chl","final_temp","final_pH","final_DO_percent","final_chl","sonde_match_quality","infection_lake_code","infection_month","infection_year","infection_raw_cope_copies","infection_adjusted_cope_copies","infection_cope_counts","infection_raw_worm_copies","infection_adjusted_worm_copies","infection_worm_counts","infection_burden"
"gramma_zoop_25","gramma",1,100,5,24.4717129932358,0.394705048277997,8.28880601383794,1.57882019311199,0.394705048277997,0,5.92057572416995,0.394705048277997,0,0,0,0,0,0,0,0,0,0.835004152012261,0.420634920634921,1.72602739726028,6,10,22000,85800,3.9,0.39,10,6.956,"bathymetry",NA,FALSE,8478.78,54,50.5163002,-127.4449997,0.251666667,1.691561804,68.95179951,103.3739761,25.74395049,0.002287642,0.000769577,90.06826797,2,2,"shallow","gramma_shallow","gramma_1","shallow",18.8429804609218,7.52365831663327,118.02123246493,11.0276773547094,0.243186372745491,0.0157244488977956,6.21193186372745,3.59939693646715,NA,1.81292373130389,5.022,TRUE,3.20907626869611,3.20907626869611,20.3117894736842,7.7381954887218,112.490037593985,0.181447368421053,14.271,121.75,12.44,9.88,5.022,7,4.99,17.6041270738005,7.38617484311964,113.018050566424,0.264725222020025,18.8429804609218,7.52365831663327,118.02123246493,0.243186372745491,"deployment_matched",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gramma_zoop_26","gramma",5.5,100,5,1.9376429642738,0,2.29646573543562,3.3011694946887,0,0,1.43529108464726,1.79411385580908,0,0,0,0,0,0,0,0,0,1.33431478791143,0.722062625682275,3.59793281653747,4,10,22000,85800,3.9,0.39,10,6.956,"bathymetry",NA,FALSE,8478.78,54,50.5163002,-127.4449997,0.251666667,1.691561804,68.95179951,103.3739761,25.74395049,0.002287642,0.000769577,90.06826797,2,1,"deep","gramma_deep","gramma_2","deep",16.3652736866792,7.248691369606,108.014868667917,10.5014641963727,0.286264071294559,0.038401344590369,7.39411116322701,3.66372658100176,NA,1.66794116661861,6.956,TRUE,5.28805883338139,5.28805883338139,21.4415,7.65,116.9,0.125,9.7695,65.45,7.415,6.36,6.956,8,6.396,17.6041270738005,7.38617484311964,113.018050566424,0.264725222020025,16.3652736866792,7.248691369606,108.014868667917,0.286264071294559,"deployment_matched","GRA","JUNE",2023,27.2,2720,0.7977592351,0,0,0,0
"gray_zoop_27","gray",1.5,100,5,0.789410096555994,1.84195689196399,12.3674248460439,0,0.789410096555994,0,0.789410096555994,0.526273397703996,0.263136698851998,0,0,0,0,0,0,0,0,1.63416655798117,0.775623268698061,4.45679012345679,6,17,625000,NA,NA,NA,17,15.061,"bathymetry",NA,FALSE,36470.46,183,50.0570984,-125.5960007,0.442333333,2.884813909,66.71893535,213.7391361,23.9948922,0.002535346,6.40437974400656e-05,53.90405357,2,2,"shallow","gray_shallow","gray_2","shallow",13.0241367342672,7.55399592306084,112.813772736776,11.9852697052059,0.437476479197157,0.0459476270123354,5.81334622621785,5.44375970112116,NA,4.50167044393836,10.067,TRUE,5.56532955606164,5.56532955606164,17.6651410788382,7.715,114.047925311203,0.180622406639004,7.0213326848249,106.99513618677,12.9755155642023,10.82,10.067,11,9.566,11.7569068297289,7.41849758370532,109.821753786125,0.490381778789346,13.0241367342672,7.55399592306084,112.813772736776,0.437476479197157,"deployment_matched",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gray_zoop_28","gray",10.5,100,5,0.488682440725139,0.526273397703996,1.24050158030228,0.563864354682853,0.789410096555994,0,0.488682440725139,2.06750263383713,0,0,0,0,0,0,0,0,0,1.60348331323837,0.753802225977507,4.061775147929,6,17,625000,NA,NA,NA,17,15.061,"bathymetry",NA,FALSE,36470.46,183,50.0570984,-125.5960007,0.442333333,2.884813909,66.71893535,213.7391361,23.9948922,0.002535346,6.40437974400656e-05,53.90405357,2,1,"deep","gray_deep","gray_1","deep",10.4896769251906,7.2829992443498,106.829734835474,11.9800274781892,0.543287078381535,0.0813859311671361,6.67028886446383,5.48692497079673,NA,4.56858759802085,15.061,TRUE,10.4924124019791,10.4924124019791,17.5915469401947,7.70809805285118,113.657058414465,0.204078581363004,5.50012771123341,91.1917125283263,11.4988831337002,10.82,15.061,16,14.557,11.7569068297289,7.41849758370532,109.821753786125,0.490381778789346,10.4896769251906,7.2829992443498,106.829734835474,0.543287078381535,"deployment_matched","GRY","JUNE",2023,22,2200,0.6452464401,0,0,0,0
"joe_zoop_29","joe",1,100,5,1.97352524138998,5.52587067589196,16.1829069793979,0.394705048277997,1.18411514483399,0.394705048277997,13.0252665931739,0,0.394705048277997,0,7.49939591728194,0,0.394705048277997,0,0,6.70998582072595,0,1.7351027229237,0.781385041551247,4.57425240750127,10,29,73500,646800,8.8,0.3034482759,29,20.048,"bathymetry",NA,FALSE,9169.11,279,50.623833,-127.483993,0.879333333,3.220625618,62.90245383,230.599714,26.5411731,0.002208309,0.000213341,69.07883814,2,2,"shallow","joe_shallow","joe_2","shallow",7.00964329865046,7.12464098073555,50.4386473678788,5.80601267126816,0.907858246626146,0.107718656639539,19.7497839188215,2.55353788617228,14.484479338843,0.5,14.484479338843,FALSE,13.984479338843,13.984479338843,20.9591595092025,7.99592024539877,112.282617586912,0.319059304703476,4.6049186777275,0.306485671191554,0.0408647561588739,0,19.946,21,19.414,6.9952918089188,7.11640552141411,51.4567524826257,0.935970227639034,7.00964329865046,7.12464098073555,50.4386473678788,0.907858246626146,"deployment_matched",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"joe_zoop_30","joe",21,100,5,0.150363827915427,0.563864354682853,2.0487071553477,0.545068876193424,0.169159306404856,0,0.263136698851998,0,0.319523134320283,0,0.338318612809712,0.0375909569788569,9.39773924471421,0,0,9.39773924471421,0,1.18061480868224,0.604214217610967,2.52661930897018,10,29,73500,646800,8.8,0.3034482759,29,20.048,"bathymetry",NA,FALSE,9169.11,279,50.623833,-127.483993,0.879333333,3.220625618,62.90245383,230.599714,26.5411731,0.002208309,0.000213341,69.07883814,2,1,"deep","joe_deep","joe_1","deep",6.98094031918715,7.10817006209268,52.4748575973726,6.0836852773644,0.964082208651922,0.117382357469082,20.4068130035408,2.47943680354713,14.680216,0.6,14.680216,FALSE,14.080216,14.080216,21.9835,7.995,114.05,0.27,4.62655750915751,0,0,0,20.048,21,19.487,6.9952918089188,7.11640552141411,51.4567524826257,0.935970227639034,6.98094031918715,7.10817006209268,52.4748575973726,0.964082208651922,"deployment_matched","JOE","JUNE",2023,432,43200,12.67029373,0,0,0,0
"kidney_zoop_31","kidney",2,100,5,5.32851815175296,1.38146766897299,13.4199716414519,0,15.5908494069809,0,0.197352524138998,0.789410096555994,0,0,98.6762620694992,0,0,0,0,0,0,0.664927659033784,0.326996994166379,1.4858774646353,6,6.008,NA,NA,NA,NA,NA,6.008,"sonde",NA,FALSE,9054.38,89,50.6068993,-127.3339996,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"shallow","kidney_shallow",NA,"single",13.8348999816816,5.73823044513647,80.5080417658912,8.15518684740795,1.33784850705257,0.0865039384502656,32.4167091042315,2.45583144017918,NA,0.90830078998902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8348999816816,5.73823044513647,80.5080417658912,1.33784850705257,13.8348999816816,5.73823044513647,80.5080417658912,1.33784850705257,"deployment_matched","KID","JUNE",2023,109,10900,3.196902817,0,0,0,0
"kidney_zoop_32","kidney",6,100,5,0.986762620694993,1.64460436782499,2.69715116323298,0,2.36823028966798,0,0,0.789410096555994,0,0,32.8920873564998,0,0,0,0,0,0,0.616144874036025,0.270298255356564,1.37042292599786,5,6.008,NA,NA,NA,NA,NA,6.008,"sonde",NA,FALSE,9054.38,89,50.6068993,-127.3339996,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"deep","kidney_deep",NA,"single",13.8348999816816,5.73823044513647,80.5080417658912,8.15518684740795,1.33784850705257,0.0865039384502656,32.4167091042315,2.45583144017918,NA,0.90830078998902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8348999816816,5.73823044513647,80.5080417658912,1.33784850705257,13.8348999816816,5.73823044513647,80.5080417658912,1.33784850705257,"deployment_matched",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawson_zoop_33","lawson",2,100,5,16.7749645518149,3.35499291036297,2.56558281380698,31.9711089105178,0.197352524138998,0,5.32851815175296,1.77617271725099,NA,0,0.197352524138998,0,0,0,0,10.8543888276449,0,1.45435614109558,0.705019262607004,3.39005186859955,8,8.008,NA,NA,NA,NA,NA,8.008,"sonde",NA,FALSE,34784,182,50.0359993,-125.5749969,0.383,3.061934815,71.45162584,203.8128293,32.56321592,0.00269377,0.000205474,72.02125588,2,2,"shallow","lawson_shallow","lawson_1","shallow",14.3728056928428,7.44071114772103,114.953020318506,11.8033360790774,0.470034779425224,0.0070620538165843,10.5747775947282,3.29595370358896,NA,1.66072727513065,5.989,TRUE,4.32827272486935,4.32827272486935,19.0398133195307,7.725,112.614596273292,0.364144237405107,8.6925,102.85,11.965,10.43,5.989,7,5.463,13.3956433835399,7.36215518734845,111.657067936142,0.444944085700884,14.3728056928428,7.44071114772103,114.953020318506,0.470034779425224,"deployment_matched",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawson_zoop_34","lawson",7,100,5,2.93209464435084,2.81932177341426,9.13460254586222,5.13116562761396,1.18411514483399,0,6.48444007885281,0.394705048277997,0.112772870936571,0.0563864354682853,0,0.112772870936571,0,0,0,0,0,1.61619284546455,0.766006484292361,4.27362269837186,9,8.008,NA,NA,NA,NA,NA,8.008,"sonde",NA,FALSE,34784,182,50.0359993,-125.5749969,0.383,3.061934815,71.45162584,203.8128293,32.56321592,0.00269377,0.000205474,72.02125588,2,1,"deep","lawson_deep","lawson_2","deep",12.418481074237,7.28359922697588,108.361115553778,11.565756364121,0.419853391976543,0.0558156737305078,10.489868719179,2.84981224244723,NA,1.37736723977265,8.008,TRUE,6.63063276022735,6.63063276022735,19.135244926522,7.74825052484255,112.977431770469,0.419503149055283,7.068,82.35,9.98,9.51,8.008,9,7.503,13.3956433835399,7.36215518734845,111.657067936142,0.444944085700884,12.418481074237,7.28359922697588,108.361115553778,0.419853391976543,"deployment_matched","LAW","JUNE",2023,285,28500,8.358874338,1,10,0.006255590934,0.0007483771955
"littlemud_zoop_35","littlemud",1,100,5,13.8146766897299,0.394705048277997,3.94705048277997,2.36823028966798,2.76293533794598,0,0,0,0,0,0,0,0,0,0,3.94705048277997,1.18411514483399,1.30244409783816,0.630593132154006,2.70704225352113,6,12.2,42900,205920,4.8,0.393442623,12.2,6.972,"bathymetry",NA,FALSE,28110.37,205,50.2061996,-125.5500031,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"shallow","littlemud_shallow","littlemud_2","shallow",16.504844510978,6.89676447105788,111.519311377246,10.7574660678643,0.255795409181637,0.0126616766467066,4.67801596806387,3.87675588614369,0.10009756097561,2.59416816001238,0.10009756097561,FALSE,0,0,17.0919146529563,6.40875064267352,97.7095115681234,0.151658097686375,13.4825,128.95,13.455,0,5.01,7,5.01,15.647016005489,6.97783808130009,114.054657243349,0.303911386182858,16.504844510978,6.89676447105788,111.519311377246,0.255795409181637,"deployment_matched",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"littlemud_zoop_36","littlemud",4.5,100,5,4.03476271573064,0.175424465901332,0.350848931802664,6.22756853949729,0.701697863605328,0,0.789410096555994,0.175424465901332,0.087712232950666,0,0,0,0,0,0,0,0,1.20820833773403,0.62160343667512,2.64273013267679,7,12.2,42900,205920,4.8,0.393442623,12.2,6.972,"bathymetry",NA,FALSE,28110.37,205,50.2061996,-125.5500031,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"deep","littlemud_deep","littlemud_1","deep",14.7891875,7.05891169154229,116.590003109453,11.9075684079602,0.35202736318408,0.049384328358209,6.00274486940299,4.14175060345313,NA,2.5932916416589,6.972,TRUE,4.3787083583411,4.3787083583411,18.9621564697609,7.19180731364276,112.496308016878,0.25856188466948,8.8095,113.55,13.18,10.38,6.972,8,6.432,15.647016005489,6.97783808130009,114.054657243349,0.303911386182858,14.7891875,7.05891169154229,116.590003109453,0.35202736318408,"deployment_matched","LML","JUNE",2023,7.7,770,0.2258362541,0,0,0,0
"lowercampbell_zoop_37","lowercampbell",1.75,100,5,0.902182967492565,1.57882019311199,0.902182967492565,1.80436593498513,2.02991167685827,0,0,0,0,0,0.225545741873141,0,0,0,0,112.772870936571,0,0.292007049573938,0.10588155416826,1.11842005347487,6,75.6,26936000,460605600,17.1,0.2261904762,75.6,17.032,"bathymetry",NA,FALSE,NA,NA,NA,NA,0.127948718,2.72650377,94.13584014,195.806739,29.46233034,0.002020718,0,92.16668088,2,2,"shallow","lowercampbell_shallow","lowercampbell_2","shallow",13.8300441568675,7.83421081343193,113.298963510729,11.7660201236514,0.13734573887744,0.0157116014062311,1.08098799854528,10.5744325721568,NA,9.67565222753106,17.007,TRUE,7.33134777246894,7.33134777246894,16.578469054242,7.93,112.216307371349,0.0251077885952712,9.2360500339213,112.860668249661,12.97125,10.94,17.007,18,16.498,13.7891648837322,7.81924461315158,113.292858637963,0.13502062846612,13.8300441568675,7.83421081343193,113.298963510729,0.13734573887744,"deployment_matched",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lowercampbell_zoop_38","lowercampbell",15.5,100,5,0.814874938380381,0.73848041290722,2.47008965696553,2.57194902426308,2.24090608054605,0,0.0509296836487738,0.254648418243869,0,0,0.203718734595095,0,0,0,0,12.7324209121934,0.0254648418243869,1.17811682146237,0.545827087970043,2.20180458480104,9,75.6,26936000,460605600,17.1,0.2261904762,75.6,17.032,"bathymetry",NA,FALSE,NA,NA,NA,NA,0.127948718,2.72650377,94.13584014,195.806739,29.46233034,0.002020718,0,92.16668088,2,1,"deep","lowercampbell_deep","lowercampbell_1","deep",13.748285610597,7.80427841287123,113.286753765197,11.7864737192282,0.132695518054799,0.00201899231839351,1.08328403798464,10.7586878551799,NA,9.05182504998399,17.032,TRUE,7.98017495001601,7.98017495001601,16.4914881862404,7.91,112.25,0.035,8.99842544459644,112.503830369357,13.003840629275,10.96,17.032,18,16.533,13.7891648837322,7.81924461315158,113.292858637963,0.13502062846612,13.748285610597,7.80427841287123,113.286753765197,0.132695518054799,"deployment_matched","LCL","JUNE",2023,948,94800,27.80425569,0,0,0,0
"lowerstella_zoop_39","lowerstella",1.25,100,5,2.21034827035678,1.89458423173439,0.315764038622398,0,0.315764038622398,0,5.68375269520316,0.315764038622398,0,0,0,8.52562904280473,0,0,0,0,0,1.33790764750538,0.683333333333333,3.1578947368421,6,5.05,NA,NA,NA,NA,NA,5.05,"sonde",NA,FALSE,4586.42,130,50.3103981,-125.5429993,0.247333333,3.117708748,55.43433076,164.1476713,27.73069449,0.002946115,0,73.08341549,2,2,"shallow","lowerstella_shallow","lowerstella_2","shallow",17.5253693245991,6.98168172577366,107.869855432573,10.3137395527445,0.277332279195844,0.0324599051276259,5.74978653715835,NA,NA,NA,4.943,TRUE,NA,NA,17.7265376641327,6.99174498963372,108.457049067035,0.3,17.317,107.25,10.295,10.28,4.943,6,4.427,17.5105198139469,6.98583758992152,107.740982702104,0.271968016098031,17.5253693245991,6.98168172577366,107.869855432573,0.277332279195844,"deployment_matched",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lowerstella_zoop_40","lowerstella",4.5,100,5,3.06992815327331,2.19280582376665,0.263136698851998,7.19240310195461,0,0,6.05214407359595,0.701697863605328,0,0,0,1.66653242606265,0,0,0,0,0,1.56053421230881,0.757079302309159,4.11656976744186,6,5.05,NA,NA,NA,NA,NA,5.05,"sonde",NA,FALSE,4586.42,130,50.3103981,-125.5429993,0.247333333,3.117708748,55.43433076,164.1476713,27.73069449,0.002946115,0,73.08341549,2,1,"deep","lowerstella_deep","lowerstella_1","deep",17.4956703032948,6.98999345406939,107.612109971634,10.2924318132228,0.266603753000218,0.0240781147719834,5.77075932795112,NA,NA,NA,5.05,TRUE,NA,NA,17.806,7.005,108.85,0.255,17.2635,106.4,10.225,10.18,5.05,6,4.583,17.5105198139469,6.98583758992152,107.740982702104,0.271968016098031,17.4956703032948,6.98999345406939,107.612109971634,0.266603753000218,"deployment_matched","LST","JUNE",2023,61,6100,1.789092402,1.3,13,0.008132268215,0.004545471326
"mccreight_zoop_41","mccreight",2.5,100,5,5.36798865658076,6.15739875313675,2.84187634760158,0.315764038622398,13.7357356800743,0,0.473646057933596,0,0,0,3.31552240553517,6.47316279175915,5.36798865658076,0,0,78.9410096555994,0,1.24779625856971,0.544936205041779,2.19749409001393,9,55,2720000,85408000,31.4,0.5709090909,55,20.199,"bathymetry",NA,FALSE,6998.18,59,50.3011017,-125.6429977,0.368461538,3.094742063,77.29413817,141.3420579,30.68890788,0.001400479,0,82.85197321,2,2,"shallow","mccreight_shallow","mccreight_1","shallow",13.4606929032706,7.32404034442053,111.019408374418,11.5789792375529,0.396800569404902,0.0299125060759669,5.39955662801194,0.8,NA,0.6,14.957,TRUE,14.357,14.357,15.044,7.46,113.2,0.46,11.4533560065826,108.70309928689,11.8579731212287,11.37,14.957,15,14.401,12.8518851416582,7.30316906786906,110.484372884848,0.382091449972824,13.4606929032706,7.32404034442053,111.019408374418,0.396800569404902,"deployment_matched",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mccreight_zoop_42","mccreight",23.5,100,5,1.32688080059412,3.09045654821921,2.23386261365845,0.386307068527401,0.890185853563142,0,0.167959595011914,0.0671838380047654,0,0,0.537470704038123,0.453490906532167,0.554266663539315,0,0,8.39797975059568,0,1.51951575340359,0.668102236779485,3.01297601495312,10,55,2720000,85408000,31.4,0.5709090909,55,20.199,"bathymetry",NA,FALSE,6998.18,59,50.3011017,-125.6429977,0.368461538,3.094742063,77.29413817,141.3420579,30.68890788,0.001400479,0,82.85197321,2,1,"deep","mccreight_deep","mccreight_2","deep",12.2430773800457,7.28229779131759,109.949337395278,11.8018842345773,0.367382330540746,0.0321142421934501,5.99087154100025,15.6032854488995,NA,14.939324168248,20.199,TRUE,5.25967583175201,5.25967583175201,14.94215625,7.46823588709677,113.138205645161,0.473245967741936,7.93236473903455,105.59474393531,12.5270717961284,11.4,20.199,21,19.695,12.8518851416582,7.30316906786906,110.484372884848,0.382091449972824,12.2430773800457,7.28229779131759,109.949337395278,0.367382330540746,"deployment_matched","MCR","JUNE",2023,3460,346000,101.4796674,0,0,0,0
"mcn_zoop_44","mcn",15.5,100,5,1.24777724939496,2.59741386608746,0.585691361960899,0.840339780204768,0.229183576419482,0,0.713015571082833,2.1390467132485,0.0509296836487738,0,0.0254648418243869,0.152789050946321,0.0763945254731607,0,0,12.7324209121934,0,1.33742212187571,0.592704898507691,2.45522226104868,11,17.4,NA,NA,NA,NA,17.4,16.034,"bathymetry",NA,FALSE,24381.87,190,50.2258987,-125.5770035,2.284545455,2.990127924,56.61475278,224.2684005,20.39243961,0.002041903,0.000335704,55.80830089,1,1,"single","mcn_single","mcn_1","single",9.94943994125367,6.89922317355165,96.374807824511,10.8329573151678,1.1252362352353,0.593698831323041,8.16133522904819,4.99275316873708,NA,4.05611751549648,16.034,TRUE,11.9778824845035,11.9778824845035,20.5515041505257,7.31849197565025,112.357332595462,0.132324294410625,4.74477268460576,61.3808197747184,7.88828222778473,3.71,16.034,33,16.001,9.94943994125367,6.89922317355165,96.374807824511,1.1252362352353,9.94943994125367,6.89922317355165,96.374807824511,1.1252362352353,"deployment_matched","MCN","JUNE",2023,172,17200,5.044653987,0,0,0,0
"merrill_zoop_45","merrill",1.5,100,5,6.05214407359595,9.99919455637592,22.3666194024198,0,10.2623312552279,0,0,0.526273397703996,0,0,10.5254679540799,0,1.31568349425999,0,0,131.568349425999,0,0.881131060290741,0.390545831551639,1.6408124708474,7,29,656200,7283820,11.1,0.3827586207,29,16.085,"bathymetry",NA,FALSE,40772.38,257,50.0614014,-125.5630035,0.478064516,2.379242997,83.55731305,274.0067514,27.13741694,0.002537602,0,66.5396307,2,2,"shallow","merrill_shallow","merrill_1","shallow",14.5122104229139,7.56758659911074,112.650423947885,11.5781077448041,0.439843863095854,0.0298511012304829,2.38441216006618,6.41875716781482,NA,5.47025980110903,10.109,TRUE,4.63874019889097,4.63874019889097,17.7842112914131,7.57439148073022,110.71768086545,0.206768086544963,9.0905632183908,114.32724137931,13.1855402298851,10.52,10.109,11,9.671,13.2646027290738,7.47046194145159,109.640320878491,0.516010176262853,14.5122104229139,7.56758659911074,112.650423947885,0.439843863095854,"deployment_matched",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"merrill_zoop_46","merrill",12.75,100,5,0.712016949834818,4.95316139015526,2.41466617770069,0.433401621638585,1.45499115835811,0,0.371487104261644,0.433401621638585,0,0,0.123829034753881,0.123829034753881,0,0,0,0.742974208523288,0,1.55089971099027,0.676746633919565,3.09354860592904,9,29,656200,7283820,11.1,0.3827586207,29,16.085,"bathymetry",NA,FALSE,40772.38,257,50.0614014,-125.5630035,0.478064516,2.379242997,83.55731305,274.0067514,27.13741694,0.002537602,0,66.5396307,2,1,"deep","merrill_deep","merrill_2","deep",12.0169950352338,7.37333728379244,106.630217809097,11.5339035874439,0.592176489429853,0.047706598334401,2.98388853299167,6.42317828687865,NA,5.47761257252264,16.085,TRUE,10.6073874274774,10.6073874274774,17.6704317567568,7.59329054054054,110.834189189189,0.206581081081081,7.60510240368785,87.9967731313796,10.5196559104379,9.55,16.085,17,15.61,13.2646027290738,7.47046194145159,109.640320878491,0.516010176262853,12.0169950352338,7.37333728379244,106.630217809097,0.592176489429853,"deployment_matched","MER","JUNE",2023,2054,205400,60.242554,0.8,8,0.005004472748,8.30720548e-05
"mohun_zoop_47","mohun",2.25,100,5,4.3856116475333,1.05254679540799,2.28051805671732,0,36.6637133733784,0,0.175424465901332,0,0,0,0,0.350848931802664,0,0,0,0,1.57882019311199,0.652716283325452,0.300390526581003,1.4293688664806,6,43,6209000,86926000,14,0.3255813953,43,19.96,"bathymetry",NA,FALSE,12662.37,205,50.1171989,-125.4990005,0.463333333,2.953088115,89.74006305,238.9165651,28.82751701,0.002335559,1.03271520231026e-05,78.06255981,2,2,"shallow","mohun_shallow","mohun_2","shallow",15.8466029489553,7.32722890769638,114.724986775985,11.4386418936789,0.346746231155779,0.0191034117958212,3.47603081195451,6.48035111884002,NA,5.419900618779,7.991,TRUE,2.571099381221,2.571099381221,18.6272242990654,7.29400534045394,111.430106809079,0.186008010680908,9.9145,123.1,13.93,10.41,7.991,9,7.562,12.9412249632558,7.18589605212255,112.05381252928,0.463092441755282,15.8466029489553,7.32722890769638,114.724986775985,0.346746231155779,"deployment_matched",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mohun_zoop_48","mohun",17.25,100,5,1.64746454933425,0.114407260370434,0.228814520740868,0.320340329037215,1.23559841200069,0,0.480510493555822,0.846613726741211,0,0,0,0,0,0,0,0,NA,1.54050634741401,0.754155645611396,4.067614253282,6,43,6209000,86926000,14,0.3255813953,43,19.96,"bathymetry",NA,FALSE,12662.37,205,50.1171989,-125.4990005,0.463333333,2.953088115,89.74006305,238.9165651,28.82751701,0.002335559,1.03271520231026e-05,78.06255981,2,1,"deep","mohun_deep","mohun_1","deep",10.0358469775564,7.04456319654872,109.382638282574,12.4441528426891,0.579438652354784,0.0723344974577577,4.99801576703816,6.57736964586329,NA,5.47407375617508,19.96,TRUE,14.4859262438249,14.4859262438249,18.8209505263158,7.28,111.879157894737,0.194063157894737,5.79373387304035,101.589976869699,12.7126946800308,10.39,19.96,21,19.471,12.9412249632558,7.18589605212255,112.05381252928,0.463092441755282,10.0358469775564,7.04456319654872,109.382638282574,0.579438652354784,"deployment_matched","MOH","JUNE",2023,237,23700,6.951063923,0,0,0,0
"msk_zoop_49","msk",2,100,10,4.93381310347496,0,2.76293533794598,0,0,0,17.8604034345794,1.28279140690349,0.0986762620694992,0,1.08543888276449,0,0,0,0,0,NA,0.872324700033063,0.45751953125,1.84338433843384,5,1.759,NA,NA,NA,NA,NA,1.759,"sonde",NA,FALSE,27667.51,186,50.1988983,-125.5770035,2.138333333,3.062125634,67.12383834,220.4464542,28.32523729,0.002027806,0.000307569,70.48890038,1,1,"single","msk_single","msk_1","single",23.6257851654846,7.15563829787234,115.927511820331,9.82187943262411,4.5944414893617,12.3851566193853,3.1441341607565,0.2,NA,0.1,1.759,TRUE,1.659,1.659,23.6257851654846,7.15563829787234,115.927511820331,4.5944414893617,23.441,115.4,9.81,9.63,1.759,6,1.692,23.6257851654846,7.15563829787234,115.927511820331,4.5944414893617,23.6257851654846,7.15563829787234,115.927511820331,4.5944414893617,"deployment_matched","MSK","JUNE",2023,1.4,140,0.0410611371,0,0,0,0
"muchalata_zoop_50","muchalata",3.5,100,5,0.225545741873141,0.225545741873141,1.12772870936571,0.225545741873141,4.73646057933596,0,0.112772870936571,0,0,0,0,0.112772870936571,0,0,0,2.25545741873141,0,1.09055734887306,0.555510204081633,2.24977043158861,7,63,6420000,243960000,38,0.6031746032,63,19.985,"bathymetry",NA,FALSE,31370.64,201,49.8744011,-126.1959991,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"shallow","muchalata_shallow","muchalata_2","shallow",11.4940929348942,7.00040357362908,104.844870609982,11.5313383138221,0.39346246662559,0.0390947833230643,7.19946523926884,10.3874255888071,NA,9.26418984127914,19.961,TRUE,10.6968101587209,10.6968101587209,20.8682675862069,7.4949724137931,112.316620689655,0.108337931034483,5.19554072570414,95.823991372748,12.1761367673179,10.03,19.961,21,19.476,11.4706990766549,6.8746775127325,104.890843150538,0.3956911349874,11.4940929348942,7.00040357362908,104.844870609982,0.39346246662559,"deployment_matched",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
